OrderID,OrderDate,ProductID,Quantity,Sales,DeliveryDate,Warehouse
ORD-05719,2023-01-01,PROD-131,4,892.0,2023-01-03,Cairo Main
ORD-05720,2023-05-18,PROD-034,2,4216.1,2023-05-23,Cairo Main
ORD-05721,2023-08-03,PROD-055,7,13083.0,2023-08-10,Alexandria Depot
ORD-05722,2024-02-23,PROD-113,9,3033.0,2024-03-02,Alexandria Depot
ORD-05723,2024-07-18,PROD-164,3,9408.0,2024-07-27,Alexandria Depot
ORD-05724,2024-01-16,PROD-033,8,3416.0,2024-01-20,Dubai Hub
ORD-05725,2024-10-09,PROD-044,1,153.9,2024-10-14,Cairo Main
ORD-05726,2024-05-28,PROD-048,9,10719.0,2024-06-05,Dubai Hub
ORD-05727,2024-02-08,PROD-173,3,7332.0,2024-02-16,Dubai Hub
ORD-05728,2023-06-18,PROD-195,7,3395.0,2023-06-20,Cairo Main
ORD-05729,2023-01-29,PROD-180,8,24552.0,2023-01-30,Alexandria Depot
ORD-05730,2023-02-09,PROD-159,4,1840.0,2023-02-13,Cairo Main
ORD-05731,2023-05-08,PROD-006,2,854.0,2023-05-10,Cairo Main
ORD-05732,2024-03-10,PROD-016,1,2883.25,2024-03-13,Alexandria Depot
ORD-05733,2024-07-18,PROD-171,5,11320.0,2024-07-20,Dubai Hub
ORD-05734,2023-11-20,PROD-077,8,19776.0,2023-11-24,Alexandria Depot
ORD-05735,2023-09-07,PROD-193,1,2166.95,2023-09-15,Alexandria Depot
ORD-05736,2024-10-29,PROD-046,6,6168.0,2024-11-07,Alexandria Depot
ORD-05737,2023-10-23,PROD-188,9,23350.05,2023-10-30,Cairo Main
ORD-05738,2024-09-10,PROD-182,8,23688.0,2024-09-12,Alexandria Depot
ORD-05739,2023-08-17,PROD-137,8,12692.0,2023-08-24,Dubai Hub
ORD-05740,2023-05-29,PROD-178,5,2435.0,2023-06-04,Cairo Main
ORD-05741,2024-04-07,PROD-111,9,18234.0,2024-04-11,Alexandria Depot
ORD-05742,2023-10-16,PROD-125,7,9604.0,2023-10-17,Cairo Main
ORD-05743,2024-11-23,PROD-098,7,23261.0,2024-11-24,Cairo Main
ORD-05744,2023-08-29,PROD-162,5,8046.5,2023-09-04,Cairo Main
ORD-05745,2023-07-23,PROD-181,9,6858.0,2023-07-30,Cairo Main
ORD-05746,2023-07-15,PROD-193,4,8667.8,2023-07-16,Alexandria Depot
ORD-05747,2024-07-04,PROD-037,6,12166.2,2024-07-06,Cairo Main
ORD-05748,2024-10-12,PROD-023,4,10936.4,2024-10-21,Dubai Hub
ORD-05749,2024-09-11,PROD-123,1,1785.05,2024-09-15,Alexandria Depot
ORD-05750,2024-04-10,PROD-146,1,2522.0,2024-04-14,Alexandria Depot
ORD-05751,2024-04-06,PROD-140,9,28223.55,2024-04-12,Dubai Hub
ORD-05752,2024-10-16,PROD-110,2,1982.0,2024-10-21,Dubai Hub
ORD-05753,2024-07-14,PROD-133,7,8876.0,2024-07-23,Alexandria Depot
ORD-05754,2024-02-22,PROD-020,4,1979.8,2024-02-25,Cairo Main
ORD-05755,2023-08-03,PROD-083,8,11032.0,2023-08-11,Cairo Main
ORD-05756,2024-04-27,PROD-183,1,2612.0,2024-04-28,Dubai Hub
ORD-05757,2023-07-16,PROD-194,1,1972.8,2023-07-23,Alexandria Depot
ORD-05758,2023-08-06,PROD-004,5,1591.25,2023-08-14,Dubai Hub
ORD-05759,2023-05-18,PROD-027,1,417.0,2023-05-27,Dubai Hub
ORD-05760,2024-08-13,PROD-200,1,3127.5,2024-08-14,Alexandria Depot
ORD-05761,2024-04-24,PROD-162,9,14483.7,2024-04-25,Cairo Main
ORD-05762,2023-12-10,PROD-117,6,5226.0,2023-12-18,Dubai Hub
ORD-05763,2023-10-19,PROD-102,9,12816.45,2023-10-21,Alexandria Depot
ORD-05764,2024-07-10,PROD-199,3,9404.1,2024-07-16,Cairo Main
ORD-05765,2023-12-02,PROD-029,5,2720.0,2023-12-10,Alexandria Depot
ORD-05766,2024-06-05,PROD-040,6,1104.0,2024-06-11,Dubai Hub
ORD-05767,2023-12-20,PROD-055,9,15979.95,2023-12-29,Alexandria Depot
ORD-05768,2024-01-13,PROD-106,8,11448.0,2024-01-21,Alexandria Depot
ORD-05769,2024-02-02,PROD-186,7,20195.0,2024-02-09,Cairo Main
ORD-05770,2023-07-16,PROD-169,6,7290.3,2023-07-21,Alexandria Depot
ORD-05771,2024-06-13,PROD-011,8,6968.0,2024-06-14,Cairo Main
ORD-05772,2024-03-13,PROD-200,4,13205.0,2024-03-15,Cairo Main
ORD-05773,2023-09-21,PROD-194,7,15344.0,2023-09-23,Alexandria Depot
ORD-05774,2023-12-17,PROD-041,1,1372.75,2023-12-18,Alexandria Depot
ORD-05775,2024-09-11,PROD-134,3,6839.1,2024-09-16,Alexandria Depot
ORD-05776,2024-07-25,PROD-064,6,977.4,2024-07-28,Cairo Main
ORD-05777,2023-12-04,PROD-157,3,6589.2,2023-12-12,Dubai Hub
ORD-05778,2023-05-21,PROD-014,7,15162.0,2023-05-23,Dubai Hub
ORD-05779,2023-08-17,PROD-079,8,2232.0,2023-08-20,Dubai Hub
ORD-05780,2023-05-19,PROD-179,8,13008.0,2023-05-28,Cairo Main
ORD-05781,2023-09-16,PROD-047,1,1331.1,2023-09-18,Cairo Main
ORD-05782,2024-08-06,PROD-176,4,11893.2,2024-08-15,Dubai Hub
ORD-05783,2024-12-21,PROD-047,5,7830.0,2024-12-30,Alexandria Depot
ORD-05784,2023-08-18,PROD-133,9,11412.0,2023-08-21,Cairo Main
ORD-05785,2024-06-08,PROD-075,2,3223.8,2024-06-13,Dubai Hub
ORD-05786,2024-07-14,PROD-101,2,3652.0,2024-07-16,Cairo Main
ORD-05787,2023-12-26,PROD-087,6,20700.0,2023-12-27,Alexandria Depot
ORD-05788,2024-10-09,PROD-113,1,337.0,2024-10-12,Alexandria Depot
ORD-05789,2024-11-12,PROD-146,2,5044.0,2024-11-20,Cairo Main
ORD-05790,2024-09-23,PROD-074,2,6672.0,2024-09-25,Dubai Hub
ORD-05791,2023-03-20,PROD-123,9,16911.0,2023-03-25,Cairo Main
ORD-05792,2023-11-15,PROD-047,8,12528.0,2023-11-19,Cairo Main
ORD-05793,2024-03-30,PROD-085,8,16976.0,2024-04-08,Alexandria Depot
ORD-05794,2024-05-12,PROD-198,6,8262.0,2024-05-17,Alexandria Depot
ORD-05795,2024-01-20,PROD-112,8,6946.4,2024-01-21,Dubai Hub
ORD-05796,2023-02-28,PROD-076,6,12702.0,2023-03-07,Alexandria Depot
ORD-05797,2023-03-18,PROD-134,3,6839.1,2023-03-27,Dubai Hub
ORD-05798,2023-09-11,PROD-140,5,16505.0,2023-09-17,Dubai Hub
ORD-05799,2023-02-26,PROD-103,2,900.0,2023-03-06,Cairo Main
ORD-05800,2023-03-04,PROD-002,9,9810.0,2023-03-13,Alexandria Depot
ORD-05801,2024-03-25,PROD-076,7,14819.0,2024-04-01,Cairo Main
ORD-05802,2024-02-10,PROD-131,1,223.0,2024-02-15,Cairo Main
ORD-05803,2023-01-08,PROD-153,5,2060.0,2023-01-11,Cairo Main
ORD-05804,2024-07-08,PROD-024,4,8861.6,2024-07-12,Alexandria Depot
ORD-05805,2023-06-02,PROD-063,7,7441.35,2023-06-06,Dubai Hub
ORD-05806,2024-04-04,PROD-174,8,4118.4,2024-04-11,Dubai Hub
ORD-05807,2024-03-28,PROD-161,7,13167.0,2024-04-06,Cairo Main
ORD-05808,2024-10-13,PROD-199,4,13932.0,2024-10-15,Alexandria Depot
ORD-05809,2023-01-27,PROD-011,2,1742.0,2023-01-29,Alexandria Depot
ORD-05810,2023-09-05,PROD-006,5,2028.25,2023-09-09,Alexandria Depot
ORD-05811,2023-06-20,PROD-089,3,8501.55,2023-06-28,Dubai Hub
ORD-05812,2023-07-01,PROD-116,1,2474.0,2023-07-02,Alexandria Depot
ORD-05813,2024-07-19,PROD-050,6,2316.0,2024-07-25,Cairo Main
ORD-05814,2024-03-11,PROD-197,3,9852.0,2024-03-12,Dubai Hub
ORD-05815,2024-09-20,PROD-108,6,17188.2,2024-09-29,Dubai Hub
ORD-05816,2023-11-26,PROD-076,4,8044.6,2023-12-01,Cairo Main
ORD-05817,2023-10-02,PROD-085,6,12732.0,2023-10-05,Alexandria Depot
ORD-05818,2024-09-19,PROD-114,5,14240.0,2024-09-20,Dubai Hub
ORD-05819,2023-04-04,PROD-192,1,2952.0,2023-04-08,Cairo Main
ORD-05820,2023-07-25,PROD-098,7,23261.0,2023-07-31,Cairo Main
ORD-05821,2023-02-27,PROD-200,2,6950.0,2023-03-07,Alexandria Depot
ORD-05822,2023-02-01,PROD-062,1,3046.5,2023-02-10,Dubai Hub
ORD-05823,2024-07-14,PROD-079,5,1395.0,2024-07-18,Cairo Main
ORD-05824,2024-09-05,PROD-185,6,20808.0,2024-09-10,Dubai Hub
ORD-05825,2024-10-15,PROD-017,2,1270.0,2024-10-23,Cairo Main
ORD-05826,2023-02-15,PROD-070,9,7731.0,2023-02-18,Dubai Hub
ORD-05827,2024-08-26,PROD-022,6,7273.8,2024-08-30,Cairo Main
ORD-05828,2023-07-08,PROD-023,2,5468.2,2023-07-14,Cairo Main
ORD-05829,2024-06-15,PROD-046,2,1953.2,2024-06-20,Cairo Main
ORD-05830,2024-10-26,PROD-049,3,9355.5,2024-11-03,Alexandria Depot
ORD-05831,2024-04-03,PROD-198,6,8262.0,2024-04-05,Dubai Hub
ORD-05832,2024-12-01,PROD-148,8,1224.0,2024-12-10,Dubai Hub
ORD-05833,2023-01-27,PROD-154,1,849.3,2023-01-28,Dubai Hub
ORD-05834,2023-09-06,PROD-112,2,1828.0,2023-09-08,Cairo Main
ORD-05835,2023-02-18,PROD-191,3,8871.0,2023-02-26,Alexandria Depot
ORD-05836,2024-06-12,PROD-126,3,2918.7,2024-06-20,Dubai Hub
ORD-05837,2023-05-11,PROD-019,5,14377.5,2023-05-19,Dubai Hub
ORD-05838,2023-07-01,PROD-004,7,2227.75,2023-07-03,Dubai Hub
ORD-05839,2023-05-16,PROD-072,6,17076.0,2023-05-24,Alexandria Depot
ORD-05840,2024-07-20,PROD-056,7,22477.0,2024-07-25,Dubai Hub
ORD-05841,2024-03-01,PROD-035,1,3260.0,2024-03-05,Dubai Hub
ORD-05842,2024-11-01,PROD-092,7,2884.0,2024-11-03,Cairo Main
ORD-05843,2023-11-17,PROD-171,4,9056.0,2023-11-26,Cairo Main
ORD-05844,2023-01-05,PROD-115,5,2545.0,2023-01-08,Alexandria Depot
ORD-05845,2024-01-06,PROD-051,6,4862.1,2024-01-11,Dubai Hub
ORD-05846,2024-05-01,PROD-154,3,2682.0,2024-05-05,Alexandria Depot
ORD-05847,2023-05-13,PROD-048,5,5955.0,2023-05-22,Cairo Main
ORD-05848,2023-02-03,PROD-160,3,1927.8,2023-02-07,Cairo Main
ORD-05849,2023-01-01,PROD-115,8,4072.0,2023-01-06,Alexandria Depot
ORD-05850,2023-01-10,PROD-094,7,6790.0,2023-01-18,Cairo Main
ORD-05851,2024-06-03,PROD-150,2,1128.0,2024-06-07,Dubai Hub
ORD-05852,2024-10-26,PROD-051,7,5971.0,2024-10-28,Alexandria Depot
ORD-05853,2023-04-03,PROD-117,8,6619.6,2023-04-05,Dubai Hub
ORD-05854,2024-03-09,PROD-160,5,3780.0,2024-03-18,Dubai Hub
ORD-05855,2023-11-13,PROD-014,4,7797.6,2023-11-19,Alexandria Depot
ORD-05856,2024-07-02,PROD-001,1,3303.0,2024-07-03,Cairo Main
ORD-05857,2023-08-01,PROD-107,6,13986.0,2023-08-03,Dubai Hub
ORD-05858,2023-01-31,PROD-171,1,2037.6,2023-02-09,Cairo Main
ORD-05859,2023-04-20,PROD-023,5,13670.5,2023-04-28,Dubai Hub
ORD-05860,2023-06-01,PROD-028,8,4344.0,2023-06-10,Alexandria Depot
ORD-05861,2023-12-27,PROD-150,6,3384.0,2024-01-02,Dubai Hub
ORD-05862,2023-12-07,PROD-177,7,17255.0,2023-12-10,Cairo Main
ORD-05863,2024-05-15,PROD-138,3,5538.0,2024-05-19,Alexandria Depot
ORD-05864,2024-03-26,PROD-123,9,16911.0,2024-04-02,Cairo Main
ORD-05865,2024-04-24,PROD-189,6,20748.0,2024-05-02,Dubai Hub
ORD-05866,2023-07-09,PROD-164,2,5644.8,2023-07-18,Dubai Hub
ORD-05867,2024-10-07,PROD-089,4,11932.0,2024-10-15,Cairo Main
ORD-05868,2023-02-20,PROD-032,7,21712.25,2023-02-22,Dubai Hub
ORD-05869,2024-02-03,PROD-151,5,3728.75,2024-02-05,Cairo Main
ORD-05870,2024-02-22,PROD-174,9,5148.0,2024-02-27,Dubai Hub
ORD-05871,2024-03-23,PROD-145,5,978.5,2024-03-25,Cairo Main
ORD-05872,2023-03-17,PROD-181,3,2286.0,2023-03-18,Cairo Main
ORD-05873,2023-09-10,PROD-113,8,2561.2,2023-09-14,Alexandria Depot
ORD-05874,2024-12-22,PROD-052,1,1467.0,2024-12-23,Dubai Hub
ORD-05875,2024-10-26,PROD-178,8,3896.0,2024-10-30,Alexandria Depot
ORD-05876,2024-12-02,PROD-042,2,1614.0,2024-12-06,Dubai Hub
ORD-05877,2024-07-31,PROD-114,4,11392.0,2024-08-06,Dubai Hub
ORD-05878,2023-12-07,PROD-182,8,23688.0,2023-12-12,Dubai Hub
ORD-05879,2024-06-18,PROD-062,8,27080.0,2024-06-27,Dubai Hub
ORD-05880,2023-01-27,PROD-024,5,11660.0,2023-02-04,Alexandria Depot
ORD-05881,2023-11-13,PROD-057,6,4152.6,2023-11-19,Alexandria Depot
ORD-05882,2023-04-30,PROD-134,5,12665.0,2023-05-06,Cairo Main
ORD-05883,2023-06-06,PROD-083,6,7860.3,2023-06-12,Dubai Hub
ORD-05884,2024-07-12,PROD-115,9,4581.0,2024-07-16,Cairo Main
ORD-05885,2023-10-21,PROD-083,3,3930.15,2023-10-26,Cairo Main
ORD-05886,2023-03-13,PROD-115,8,4072.0,2023-03-17,Alexandria Depot
ORD-05887,2024-07-26,PROD-076,7,14819.0,2024-07-28,Cairo Main
ORD-05888,2024-06-16,PROD-160,5,3591.0,2024-06-21,Cairo Main
ORD-05889,2023-11-10,PROD-153,1,412.0,2023-11-11,Cairo Main
ORD-05890,2024-11-22,PROD-064,2,362.0,2024-12-01,Cairo Main
ORD-05891,2023-05-26,PROD-004,7,2345.0,2023-06-04,Cairo Main
ORD-05892,2023-02-13,PROD-167,4,10676.0,2023-02-22,Cairo Main
ORD-05893,2023-03-13,PROD-130,7,19491.15,2023-03-15,Dubai Hub
ORD-05894,2023-06-29,PROD-151,8,6280.0,2023-07-02,Dubai Hub
ORD-05895,2023-12-10,PROD-199,3,9404.1,2023-12-18,Dubai Hub
ORD-05896,2024-06-04,PROD-084,1,2905.0,2024-06-06,Cairo Main
ORD-05897,2024-04-21,PROD-036,9,17838.0,2024-04-27,Alexandria Depot
ORD-05898,2023-02-14,PROD-188,2,5188.9,2023-02-23,Cairo Main
ORD-05899,2023-07-15,PROD-181,4,2590.8,2023-07-22,Cairo Main
ORD-05900,2024-08-22,PROD-017,1,635.0,2024-08-25,Dubai Hub
ORD-05901,2023-11-01,PROD-086,1,3025.75,2023-11-09,Alexandria Depot
ORD-05902,2023-05-10,PROD-071,7,22909.25,2023-05-19,Alexandria Depot
ORD-05903,2024-08-10,PROD-104,2,1841.4,2024-08-15,Alexandria Depot
ORD-05904,2023-07-23,PROD-087,5,17250.0,2023-07-31,Alexandria Depot
ORD-05905,2023-12-10,PROD-074,7,23352.0,2023-12-18,Cairo Main
ORD-05906,2024-07-25,PROD-193,7,15967.0,2024-07-26,Cairo Main
ORD-05907,2023-11-11,PROD-060,4,9108.0,2023-11-13,Dubai Hub
ORD-05908,2023-01-25,PROD-110,5,4707.25,2023-02-01,Cairo Main
ORD-05909,2024-02-04,PROD-040,7,1288.0,2024-02-05,Alexandria Depot
ORD-05910,2024-03-24,PROD-049,8,27720.0,2024-03-28,Alexandria Depot
ORD-05911,2023-09-11,PROD-056,3,9151.35,2023-09-18,Cairo Main
ORD-05912,2024-02-20,PROD-081,1,2309.0,2024-02-25,Cairo Main
ORD-05913,2024-03-07,PROD-010,9,6780.15,2024-03-09,Alexandria Depot
ORD-05914,2023-08-20,PROD-122,2,3670.0,2023-08-23,Cairo Main
ORD-05915,2024-05-13,PROD-163,6,18138.0,2024-05-21,Dubai Hub
ORD-05916,2023-04-30,PROD-138,8,14768.0,2023-05-01,Alexandria Depot
ORD-05917,2024-11-04,PROD-043,7,18158.0,2024-11-09,Alexandria Depot
ORD-05918,2024-11-20,PROD-020,3,1484.85,2024-11-23,Alexandria Depot
ORD-05919,2024-12-27,PROD-145,5,1030.0,2025-01-05,Alexandria Depot
ORD-05920,2024-08-26,PROD-039,5,6485.0,2024-09-01,Cairo Main
ORD-05921,2023-02-21,PROD-050,2,772.0,2023-02-26,Alexandria Depot
ORD-05922,2024-08-16,PROD-092,4,1648.0,2024-08-19,Cairo Main
ORD-05923,2023-04-06,PROD-073,8,3103.2,2023-04-10,Cairo Main
ORD-05924,2024-07-27,PROD-198,2,2754.0,2024-08-04,Alexandria Depot
ORD-05925,2024-01-08,PROD-176,6,20988.0,2024-01-09,Dubai Hub
ORD-05926,2023-07-03,PROD-161,1,1692.9,2023-07-10,Cairo Main
ORD-05927,2024-05-23,PROD-035,2,5868.0,2024-05-24,Cairo Main
ORD-05928,2023-10-29,PROD-150,3,1438.2,2023-10-30,Cairo Main
ORD-05929,2023-02-08,PROD-151,2,1570.0,2023-02-12,Alexandria Depot
ORD-05930,2024-07-04,PROD-046,5,5140.0,2024-07-06,Dubai Hub
ORD-05931,2024-11-07,PROD-089,8,23864.0,2024-11-08,Cairo Main
ORD-05932,2023-08-07,PROD-119,9,24129.0,2023-08-15,Cairo Main
ORD-05933,2024-05-06,PROD-007,1,1726.0,2024-05-13,Cairo Main
ORD-05934,2023-07-10,PROD-015,3,6657.0,2023-07-19,Dubai Hub
ORD-05935,2023-09-06,PROD-093,6,2575.5,2023-09-08,Cairo Main
ORD-05936,2024-02-15,PROD-200,6,19807.5,2024-02-21,Dubai Hub
ORD-05937,2024-07-10,PROD-165,7,1806.0,2024-07-13,Cairo Main
ORD-05938,2024-02-03,PROD-074,6,20016.0,2024-02-08,Dubai Hub
ORD-05939,2023-03-27,PROD-060,2,4554.0,2023-04-05,Dubai Hub
ORD-05940,2023-10-26,PROD-178,3,1461.0,2023-10-29,Cairo Main
ORD-05941,2024-10-24,PROD-109,2,940.1,2024-11-02,Dubai Hub
ORD-05942,2024-07-28,PROD-013,4,9228.0,2024-08-05,Alexandria Depot
ORD-05943,2024-09-05,PROD-147,9,2160.0,2024-09-14,Dubai Hub
ORD-05944,2024-12-12,PROD-049,1,3118.5,2024-12-14,Dubai Hub
ORD-05945,2024-11-09,PROD-023,9,25902.0,2024-11-13,Dubai Hub
ORD-05946,2024-01-11,PROD-055,2,3738.0,2024-01-14,Dubai Hub
ORD-05947,2023-03-03,PROD-143,1,3345.0,2023-03-09,Dubai Hub
ORD-05948,2024-11-24,PROD-010,3,2379.0,2024-12-02,Dubai Hub
ORD-05949,2023-08-21,PROD-184,1,2977.0,2023-08-28,Dubai Hub
ORD-05950,2023-11-30,PROD-116,7,17318.0,2023-12-02,Alexandria Depot
ORD-05951,2023-05-10,PROD-104,2,2046.0,2023-05-15,Alexandria Depot
ORD-05952,2023-09-06,PROD-063,9,9567.45,2023-09-10,Dubai Hub
ORD-05953,2023-01-03,PROD-185,2,6589.2,2023-01-04,Alexandria Depot
ORD-05954,2023-10-28,PROD-046,8,8224.0,2023-11-02,Alexandria Depot
ORD-05955,2024-02-02,PROD-161,6,11286.0,2024-02-07,Dubai Hub
ORD-05956,2024-12-23,PROD-056,6,18302.7,2024-12-28,Dubai Hub
ORD-05957,2023-01-03,PROD-109,4,2101.4,2023-01-06,Dubai Hub
ORD-05958,2024-03-11,PROD-018,1,3075.0,2024-03-12,Dubai Hub
ORD-05959,2024-07-26,PROD-068,8,6732.0,2024-08-02,Cairo Main
ORD-05960,2024-02-11,PROD-059,7,19231.8,2024-02-20,Cairo Main
ORD-05961,2024-02-01,PROD-132,6,11508.0,2024-02-07,Alexandria Depot
ORD-05962,2024-07-26,PROD-143,5,15052.5,2024-07-30,Cairo Main
ORD-05963,2024-05-22,PROD-159,2,920.0,2024-05-27,Alexandria Depot
ORD-05964,2024-03-03,PROD-002,1,981.0,2024-03-06,Dubai Hub
ORD-05965,2023-01-10,PROD-062,7,22510.25,2023-01-14,Dubai Hub
ORD-05966,2024-02-21,PROD-161,4,7524.0,2024-02-24,Alexandria Depot
ORD-05967,2023-09-02,PROD-174,2,1144.0,2023-09-09,Cairo Main
ORD-05968,2023-01-19,PROD-178,3,1461.0,2023-01-23,Dubai Hub
ORD-05969,2024-12-24,PROD-148,2,290.7,2024-12-30,Dubai Hub
ORD-05970,2023-03-03,PROD-194,9,19728.0,2023-03-11,Dubai Hub
ORD-05971,2024-12-07,PROD-065,4,9684.0,2024-12-15,Dubai Hub
ORD-05972,2024-08-17,PROD-084,1,2759.75,2024-08-23,Cairo Main
ORD-05973,2024-06-26,PROD-024,5,11077.0,2024-07-05,Dubai Hub
ORD-05974,2024-02-07,PROD-142,7,11231.85,2024-02-13,Alexandria Depot
ORD-05975,2023-02-11,PROD-049,1,3291.75,2023-02-20,Dubai Hub
ORD-05976,2023-08-07,PROD-101,4,6938.8,2023-08-13,Dubai Hub
ORD-05977,2023-09-24,PROD-169,9,11511.0,2023-10-03,Dubai Hub
ORD-05978,2023-08-27,PROD-157,3,6936.0,2023-09-04,Cairo Main
ORD-05979,2023-10-23,PROD-149,8,5183.2,2023-10-30,Dubai Hub
ORD-05980,2024-04-09,PROD-032,8,23508.0,2024-04-17,Dubai Hub
ORD-05981,2024-01-05,PROD-187,9,19629.0,2024-01-09,Dubai Hub
ORD-05982,2024-12-13,PROD-128,7,7848.05,2024-12-20,Alexandria Depot
ORD-05983,2024-02-27,PROD-053,5,16360.0,2024-02-29,Dubai Hub
ORD-05984,2024-05-04,PROD-087,4,13110.0,2024-05-07,Dubai Hub
ORD-05985,2023-12-09,PROD-063,6,6378.3,2023-12-12,Cairo Main
ORD-05986,2024-11-04,PROD-199,3,9926.55,2024-11-09,Dubai Hub
ORD-05987,2024-12-21,PROD-151,8,6280.0,2024-12-25,Cairo Main
ORD-05988,2024-11-18,PROD-081,4,9236.0,2024-11-19,Alexandria Depot
ORD-05989,2024-09-11,PROD-034,2,4438.0,2024-09-18,Dubai Hub
ORD-05990,2023-04-12,PROD-165,5,1290.0,2023-04-14,Cairo Main
ORD-05991,2023-10-14,PROD-133,8,10144.0,2023-10-22,Alexandria Depot
ORD-05992,2023-02-16,PROD-042,6,4599.9,2023-02-20,Alexandria Depot
ORD-05993,2023-02-17,PROD-200,9,26583.75,2023-02-22,Dubai Hub
ORD-05994,2024-01-22,PROD-072,6,16222.2,2024-01-26,Dubai Hub
ORD-05995,2023-10-28,PROD-088,3,9021.0,2023-11-01,Alexandria Depot
ORD-05996,2023-06-27,PROD-153,1,412.0,2023-07-03,Dubai Hub
ORD-05997,2023-10-18,PROD-046,8,7812.8,2023-10-23,Cairo Main
ORD-05998,2023-02-05,PROD-027,8,3169.2,2023-02-11,Dubai Hub
ORD-05999,2024-02-14,PROD-096,7,9177.0,2024-02-16,Cairo Main
ORD-06000,2024-12-30,PROD-135,7,10136.0,2024-12-31,Cairo Main
ORD-06001,2023-05-07,PROD-188,4,10924.0,2023-05-10,Cairo Main
ORD-06002,2024-07-17,PROD-012,2,6886.0,2024-07-25,Alexandria Depot
ORD-06003,2023-10-07,PROD-112,7,6398.0,2023-10-08,Cairo Main
ORD-06004,2023-09-19,PROD-135,3,4344.0,2023-09-27,Dubai Hub
ORD-06005,2023-11-04,PROD-109,1,470.05,2023-11-06,Cairo Main
ORD-06006,2023-01-28,PROD-173,1,2444.0,2023-02-01,Dubai Hub
ORD-06007,2023-02-14,PROD-136,8,11301.2,2023-02-17,Alexandria Depot
ORD-06008,2024-08-12,PROD-132,7,13426.0,2024-08-13,Alexandria Depot
ORD-06009,2024-07-04,PROD-156,1,1528.3,2024-07-12,Cairo Main
ORD-06010,2024-04-13,PROD-046,4,3700.8,2024-04-14,Dubai Hub
ORD-06011,2024-10-12,PROD-189,4,13832.0,2024-10-19,Cairo Main
ORD-06012,2024-12-16,PROD-112,4,3473.2,2024-12-19,Cairo Main
ORD-06013,2023-09-06,PROD-040,6,1104.0,2023-09-09,Dubai Hub
ORD-06014,2024-11-20,PROD-034,4,8876.0,2024-11-29,Alexandria Depot
ORD-06015,2024-05-22,PROD-116,2,4948.0,2024-05-30,Cairo Main
ORD-06016,2023-06-11,PROD-027,1,417.0,2023-06-14,Cairo Main
ORD-06017,2024-09-19,PROD-154,6,5364.0,2024-09-28,Cairo Main
ORD-06018,2024-03-30,PROD-139,6,12012.0,2024-04-05,Cairo Main
ORD-06019,2023-09-02,PROD-001,7,23121.0,2023-09-05,Cairo Main
ORD-06020,2023-05-09,PROD-149,7,4774.0,2023-05-16,Alexandria Depot
ORD-06021,2024-11-02,PROD-032,8,24814.0,2024-11-06,Cairo Main
ORD-06022,2023-04-08,PROD-188,4,10924.0,2023-04-14,Dubai Hub
ORD-06023,2024-11-24,PROD-068,9,7152.75,2024-11-26,Dubai Hub
ORD-06024,2023-04-24,PROD-130,1,2931.0,2023-05-03,Dubai Hub
ORD-06025,2023-11-30,PROD-084,1,2759.75,2023-12-03,Cairo Main
ORD-06026,2024-12-09,PROD-054,1,2038.0,2024-12-13,Alexandria Depot
ORD-06027,2023-08-04,PROD-137,2,3340.0,2023-08-13,Alexandria Depot
ORD-06028,2024-02-09,PROD-197,2,6568.0,2024-02-16,Alexandria Depot
ORD-06029,2024-01-18,PROD-138,3,5538.0,2024-01-20,Dubai Hub
ORD-06030,2024-04-02,PROD-073,8,3448.0,2024-04-03,Dubai Hub
ORD-06031,2023-05-21,PROD-003,5,2284.75,2023-05-28,Cairo Main
ORD-06032,2024-07-11,PROD-031,1,3278.45,2024-07-13,Dubai Hub
ORD-06033,2024-01-11,PROD-099,3,7950.0,2024-01-17,Dubai Hub
ORD-06034,2023-02-02,PROD-132,5,8631.0,2023-02-08,Dubai Hub
ORD-06035,2024-07-06,PROD-135,9,13032.0,2024-07-11,Alexandria Depot
ORD-06036,2024-12-28,PROD-016,5,15175.0,2024-12-30,Cairo Main
ORD-06037,2024-05-27,PROD-016,6,18210.0,2024-06-05,Cairo Main
ORD-06038,2023-09-22,PROD-092,2,824.0,2023-09-23,Alexandria Depot
ORD-06039,2023-07-06,PROD-103,6,2700.0,2023-07-07,Dubai Hub
ORD-06040,2023-05-01,PROD-114,5,14240.0,2023-05-03,Alexandria Depot
ORD-06041,2023-03-29,PROD-013,4,9228.0,2023-04-06,Cairo Main
ORD-06042,2024-06-21,PROD-189,9,28009.8,2024-06-26,Dubai Hub
ORD-06043,2024-07-04,PROD-173,8,18574.4,2024-07-07,Alexandria Depot
ORD-06044,2024-01-08,PROD-196,7,22169.0,2024-01-12,Cairo Main
ORD-06045,2023-05-30,PROD-152,4,5528.0,2023-06-03,Cairo Main
ORD-06046,2023-12-19,PROD-086,3,9077.25,2023-12-28,Alexandria Depot
ORD-06047,2024-04-24,PROD-188,1,2457.9,2024-04-29,Dubai Hub
ORD-06048,2024-04-14,PROD-126,3,3243.0,2024-04-18,Dubai Hub
ORD-06049,2024-04-08,PROD-188,2,5462.0,2024-04-15,Alexandria Depot
ORD-06050,2023-12-21,PROD-005,5,5345.0,2023-12-27,Dubai Hub
ORD-06051,2023-12-11,PROD-121,8,12344.0,2023-12-13,Cairo Main
